noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
21,1183,3120,5394,6700,48727,49915,10165,10424
21,1115,2930,5352,6876,41787,51466,10036,9652
21,1098,3090,5332,6782,42477,56605,10564,11254
21,1126,2788,5271,6900,45549,50249,9782,12376
20,1116,2914,5142,6671,41975,49149,10250,9521
21,1370,3083,5450,6712,41954,54417,9557,12873
21,1124,2906,5531,6743,42380,49649,10068,9885
21,1133,2950,5487,7501,45416,51616,9929,11675
21,1272,3099,5669,6906,42429,55600,9857,9755
21,1087,2851,5727,7031,41147,49818,9911,9890
21,1101,3205,5319,6625,45334,49481,13421,9761
21,1138,2809,5197,7123,43252,53291,10063,12552
21,1133,2860,5252,6555,41756,50052,10352,9811
20,1402,3248,5193,6841,46084,48833,10145,9744
21,1129,2857,5754,6927,42925,54568,9823,9922
22,1083,2839,5510,7075,42083,49134,9765,12882
22,1180,3055,5355,6978,46221,49401,10013,11298
21,1124,2854,5354,6859,42586,54889,10365,9761
21,1102,3142,5482,7157,43896,49057,10415,9997
20,1176,2827,5181,6888,47138,49197,9764,12305
21,1129,2838,5201,6492,42326,53833,10389,10060
21,1422,3185,5490,6897,42266,49880,11199,13271
21,1138,2919,5291,6987,47378,49181,11424,9930
21,1113,2855,5726,6738,169412,55204,10062,12717
21,1182,3166,5309,6389,41551,49139,10455,10098
22,1084,2848,5155,6566,45327,49027,10353,9943
20,1087,3213,5229,6901,42229,53911,13174,9581
21,1135,2914,5447,6919,42281,48698,10116,13124
21,1136,2849,5566,6845,42233,49017,10514,9674
21,1403,3130,5354,6812,45651,54914,10027,10192
21,1183,2884,5334,6962,42286,48835,9956,10841
21,1098,2817,5359,6763,42017,49135,11196,11662
21,1195,3144,5206,6890,45063,55456,10820,9610
21,1121,2930,5384,7158,42092,49441,10480,9836
21,1096,3093,5616,6839,42076,49663,10550,9947
21,1116,2695,5392,6791,45820,55148,10235,12116
21,1130,2915,5484,6501,42176,49178,10621,13216
21,1405,3118,16955,7095,41846,50737,10578,9657
20,1132,2844,4346,6678,44459,54487,10540,9626
20,1130,2911,4433,6469,41552,48935,10116,12702
21,1246,3073,4391,6625,42678,49231,10080,10146
21,1086,2858,4770,7026,45140,54477,10422,9656
21,1097,3168,4388,6553,41102,49641,13875,10234
21,1121,2789,4358,6812,42452,50898,10399,12117
21,1121,2864,4213,6693,46014,78250,10306,11488
20,1413,3212,4332,6534,44655,49792,10264,9930
21,1123,2882,4443,7260,42439,48885,12307,9886
21,1097,2835,4282,6948,45615,55173,9884,12457
21,1183,3185,4200,6606,41841,49532,10165,9757
20,1139,2834,4722,6775,42462,49819,10189,9933
20,1080,3093,4201,6964,42343,54314,9962,9483
21,1185,2863,4529,6895,46896,49033,10161,12478
20,1131,2841,4298,6859,43868,49479,10625,12978
20,1403,3125,4198,6507,42079,54795,10142,9858
20,1138,2910,4310,6649,45957,49352,10321,10025
21,1133,2830,4257,6895,41832,49461,10234,11797
21,1210,3210,4214,6526,43898,54465,10332,9443
22,1081,2842,4322,6982,45580,48607,13289,9977
21,1096,3163,4660,6663,42568,48498,10667,11231
20,1129,2857,4367,6641,42337,55018,9849,12500
21,1132,2848,4305,6800,47662,49391,10842,11578
21,1425,3102,4505,6683,41382,49898,10279,9750
20,1183,2930,4500,6854,42797,55465,10256,9490
22,1106,2861,4288,6771,45054,49332,10869,12203
21,1178,3151,4562,6871,43378,49681,10163,9865
21,1113,2879,18046,6673,41756,55113,9750,9299
21,1108,3074,5226,6690,44278,49852,11365,9706
20,1145,2842,5559,6896,42800,49173,11785,11636
21,1135,2962,5075,6964,43103,54636,11407,12864
20,1413,3109,5742,6920,45626,51641,12581,9604
20,1135,2904,5749,7301,42688,49949,9508,9778
21,1133,2920,5309,6939,43617,54440,9583,13158
21,1276,3094,5492,6730,42146,49551,9803,11609
21,1103,2813,5300,6610,45325,50734,15346,9930
20,1125,3179,5497,6810,42622,54763,9808,9758
21,1143,2758,5163,6556,42294,49727,9705,12630
22,1122,2851,5209,6699,46160,49413,10184,9683
21,1429,3207,5180,6596,43040,56694,12372,9713
20,1155,2838,5254,6838,41416,49212,9378,9917
21,1109,2862,5551,6579,46268,48794,9642,12073
21,1196,3168,5081,6547,42722,55291,9421,9484
21,1120,2831,5669,6922,42367,52761,12881,9858
22,1112,3049,5280,7050,45584,49054,9662,10026
21,1336,2840,5332,6722,43694,53658,9729,15492
21,1142,2691,12339,6923,42163,48679,11538,9725
22,1486,3082,5438,6852,44834,51180,11879,9923
20,1103,2926,5199,6916,42207,54670,10187,10853
22,1092,2745,6146,7003,43104,49461,9698,11900
21,1122,3084,5454,7247,45564,48625,11909,13022
21,1118,2927,5294,6989,41206,56897,15415,9979
22,1113,3138,5337,6860,41572,50023,9729,9966
21,1121,2807,5533,6592,46953,48822,9975,12525
21,1109,2920,5280,6998,41419,55045,9564,9409
21,1479,3110,5167,6966,41424,51356,13463,10013
21,1169,2925,5570,6875,43403,49579,9673,9505
20,1086,2840,5240,6767,47583,55063,10256,11549
21,1137,3106,5388,6672,41975,48838,10002,9651
20,1123,2909,5642,6678,42392,51145,13502,9776
21,1097,3105,5393,6680,45706,54262,11148,9825
21,1109,2696,5636,6866,44566,49650,9484,16129
20,1104,2939,5263,6576,42250,49066,10038,11030
21,1456,3177,5427,7076,45571,56725,13486,9890
21,1096,2872,5503,6923,42670,49202,9686,9742
21,1089,2907,5458,6949,44406,49617,9529,12617
21,1192,2948,5291,6711,45783,54658,13480,9547
22,1124,2869,5510,6913,42463,51327,12830,9813
20,1120,3236,5546,6696,42346,49493,9368,9899
21,1121,2808,5054,7037,48108,54504,9645,12190
21,1094,2872,5500,6977,42171,51704,13098,9895
22,1472,3211,5280,6957,42306,51358,12192,10043
20,1125,2853,5408,6975,45577,55932,10024,9391
20,1109,2856,5160,6922,43735,49907,9447,11579
21,1141,3211,5329,7001,42569,49309,10929,9735
21,1122,2836,5227,6911,46039,56211,12606,9971
20,1099,3115,5237,7143,42956,48867,9549,11268
20,1170,2872,5738,6709,45512,49088,9771,15574
21,1104,2849,5270,6532,41784,54358,9699,11768
20,1462,3125,5272,6583,44353,50815,13547,9752
21,1117,2935,5171,6722,40997,48246,9622,10064
22,1091,2851,5399,6844,44093,55356,9485,11512
21,1129,3148,5293,6619,44706,49619,13266,9596
22,1121,2925,5291,6568,42510,50925,12434,9945
20,1098,3117,5359,6896,42002,54081,9469,9425
21,1119,2833,5117,6472,47739,49078,10019,13383
21,1090,2885,5303,6948,42814,49220,10051,9822
21,1437,3159,5186,6810,42696,57854,13235,9458
22,1162,2835,5206,6819,45384,50157,11303,9903
20,1094,2903,5362,6534,44427,49226,10657,11951
21,1126,3105,5347,6545,42377,55106,9947,11228
22,1129,2848,5605,6867,44590,50667,12555,9814
21,1094,3176,5297,7116,42318,50728,11360,13174
21,1155,2792,5164,6743,44389,55006,9538,10012
21,1119,2918,5869,7327,45564,50060,10268,10203
21,1464,3158,5493,6839,42582,49693,12651,9868
21,1112,2856,5337,6934,43400,55041,9294,9795
21,1094,2909,5161,6595,46202,49429,12991,9817
20,1193,3097,5438,6545,44089,49984,9769,9817
21,1137,2833,5153,6546,42551,54697,12216,10084
22,1118,3194,5273,6705,42703,49491,9399,9561
21,1121,2781,5212,7091,46596,48719,9882,9986
20,1097,2816,5306,6653,42503,55081,11687,9734
21,1450,3195,5285,6861,41592,49638,12182,10105
21,1087,2844,5144,6759,44809,48718,9618,10009
20,1090,2879,5216,6712,43776,53881,9940,9352
20,1129,3181,5590,7080,41508,49317,9595,10158
20,1117,2833,5285,7075,45623,48735,14012,9893
21,1119,3104,5267,7104,41933,54684,9573,13141
22,1193,2857,5491,6988,44011,48845,10209,11320
22,1090,2842,5572,6824,45694,48265,10011,9772
21,1458,3129,5434,6955,43323,55757,14022,10081
21,1124,2950,5189,7027,41360,50008,10112,9851
21,1077,2842,5259,6924,47906,49999,13088,10270
20,1128,3078,5393,7353,42803,54784,9386,9887
21,1102,2870,5273,7060,42216,48883,13277,9727
22,1087,3078,5270,6890,46081,49153,11155,9849
21,1113,2845,5812,6520,44770,54953,9854,11260
21,1108,2963,5520,6890,41881,49431,9865,9959
21,1455,3085,5385,7006,45516,49434,12444,10132
21,1151,2879,5220,6728,41644,54836,9335,9844
21,1075,2760,5198,6801,42187,49015,10475,11744
21,1124,3058,5210,6954,42482,48810,9864,9960
21,1109,2815,5581,6655,45450,53797,12138,13276
21,1121,3213,5573,6972,42518,50062,9832,9836
21,1119,2817,5672,6898,42644,49668,9979,11961
21,1096,2855,5322,7045,45409,54585,10440,9553
20,1479,3179,5288,6651,41982,49942,14468,9790
21,1108,2846,5547,7104,41950,49733,13346,9852
21,1088,2918,5520,6749,44817,54573,9490,11987
20,1196,3103,5258,6953,42630,49228,11234,9750
21,1126,2783,5579,6748,41736,49187,12818,9809
21,1087,3185,5524,7149,45098,55043,9501,9581
20,1117,2830,5387,6744,41757,48990,9654,12254
21,1132,2851,5407,6828,41613,118097,11801,9616
20,1464,3215,5192,6587,44981,55669,14299,9507
21,1090,2871,5280,6653,41669,49664,9898,9658
21,1090,2850,5229,7285,42766,48374,9622,12431
21,1137,3149,5538,6772,45839,54096,9285,9830
20,1124,2858,5125,6538,42370,48617,12700,13436
21,1156,3149,5367,6624,42338,49188,9622,9447
21,1184,2897,5194,6996,46833,54488,9892,12355
21,1116,2814,5552,6754,42260,49722,10213,9928
20,1478,3105,5208,6971,42789,49410,13506,10096
21,1115,2934,5361,6641,43129,55244,14754,9627
21,1078,2827,5305,8468,44898,50088,9734,11661
20,1117,3098,5270,6715,42414,49129,9811,10171
21,1135,2907,5288,7039,43196,55448,16491,9523
21,1088,3091,5493,6848,45384,49545,9732,10811
22,1132,2653,5503,6629,42515,48301,9640,12636
21,1118,2888,5699,7331,42261,55384,9748,9830
22,1458,3104,5441,6809,45999,50024,12892,10375
21,1141,2830,5532,7031,42389,49386,9762,10953
22,1105,2903,5201,6728,42631,54750,9886,13965
20,1126,3099,5745,7158,44886,49304,9569,12222
20,1119,2895,5246,7216,41591,49061,12990,12944
22,1119,3119,5206,7118,42272,54453,9798,9705
19,1128,2809,5541,6649,45473,49070,9311,12138
21,1077,2826,5273,7097,42251,49713,12898,9831
20,1481,3219,5141,6599,42021,57016,16785,9669
20,1122,2887,5221,6865,44578,49568,9427,9888
21,1083,2857,5253,6920,41637,50465,9997,12233
21,1195,3218,5243,7210,43258,55708,9487,9790
21,1131,2844,5283,6950,45784,50090,14257,10210
21,1088,3193,5257,6860,42799,49856,9498,9623
21,1119,2828,5164,7274,44268,54318,9235,11687
21,1122,2816,5602,6875,43839,49527,9969,9774
21,1467,3175,5187,6787,49399,49200,13051,9883
21,1093,2886,5230,6651,43059,54252,9616,9646
21,1101,2850,5538,7071,42179,48883,9676,12885
20,1136,3208,5343,6584,48137,50198,9484,12696
21,1117,2834,5784,7032,42682,55349,14626,9362
21,1114,3122,5361,6575,42727,51454,12346,9783
21,1159,2905,5473,7032,47591,49594,9445,12485
21,1077,2848,5351,7003,44920,54631,9880,9819
21,1465,3107,5274,6792,42744,49562,18645,9827
21,1123,2962,5198,7050,47179,50741,11221,9705
21,1075,2831,5175,6625,42722,55535,9570,12259
20,1113,3062,5565,6885,43966,49040,9748,10101
21,1126,2882,5327,6517,45226,49618,13839,9901
22,1095,3106,5190,6586,42681,56193,10761,9621
22,1125,2777,5439,6904,43180,49108,9796,13040
21,1119,2873,5537,6512,46825,48838,9964,9772
21,1450,3068,5460,6867,42182,55179,13532,9727
21,1151,2839,5406,6569,43243,50857,9471,10036
22,1087,2916,5340,6606,45468,50920,10464,13089
21,1127,3160,5331,7223,45439,54380,11258,13047
21,1113,2888,5190,6599,40807,48716,12345,10000
20,1086,3165,5153,6674,41612,50178,10048,9510
21,1131,2786,5225,6582,47597,54442,9212,12243
21,1136,2851,5212,6936,43202,49198,13497,9830
21,1477,3231,5377,6810,41926,49168,12287,9874
20,1075,2886,5277,7330,45683,56284,9786,9847
20,1086,2818,5617,7109,42269,49720,9310,12077
21,1190,3139,5304,6871,43848,49157,9459,9663
21,1124,2837,5352,6674,47531,54413,14066,9459
21,1118,3206,5544,6867,42300,50410,10369,9948
22,1108,2809,5155,6594,42018,49489,9721,13162
21,1073,2827,5609,6555,46856,53732,10054,9446
21,1463,3185,5575,6590,41471,48602,12025,9968
21,1128,2835,5475,6578,42369,50536,11594,10291
21,1106,2832,5403,6690,44919,54702,9597,11480
21,1133,3188,5477,6962,43869,49396,9554,13394
22,1102,2868,5226,6953,42527,49195,16782,9500
21,1083,3050,5160,6590,47206,56536,9366,9750
21,1166,2875,5343,6954,43019,49246,9575,11501
20,1123,2806,5556,6734,43836,48626,13080,9708
21,1459,3139,5351,6574,45397,54819,12548,9615
21,1088,2955,5315,7054,42048,50946,9372,9791
21,1086,2918,5283,6992,41527,50090,10251,12145
20,1129,3101,5301,6692,45552,54612,9563,9500
21,1120,2922,5195,6657,44518,49194,12607,10039
22,1124,3131,5263,6537,41789,50637,9497,9783
20,1113,2817,5107,7019,41850,54118,9526,12574
20,1091,2967,5330,6438,44678,49497,11723,9869
21,1492,3133,5771,6759,41840,49215,13569,10023
22,1179,2872,5219,7106,41830,57049,9678,9500
22,1083,2786,5209,6558,44874,48663,10341,15209
22,1139,3094,5256,6889,43294,48817,10757,9602
20,1120,2856,5509,6968,42879,54845,12619,9444
21,1089,3198,5466,6761,45319,50217,9675,9855
20,1125,2778,5252,6551,43140,48845,13018,12572
21,1127,2833,5299,6751,43330,54714,9984,9933
21,1458,3147,5082,6629,44751,49769,13039,9862
20,1082,2863,5259,6990,42151,48895,9649,9628
20,1082,2814,5220,6853,41836,53142,9391,12365
21,1191,3148,5204,6858,45083,48856,9229,9795
21,1093,2845,5275,6831,42706,48983,13592,10125
21,1080,3080,5582,6650,42236,54038,11657,9516
21,1124,2849,5208,6461,45081,48043,9479,11981
21,1115,2856,5197,6691,43014,49439,10125,9712
22,1468,3181,5352,6742,42731,54931,17390,9485
21,1084,2852,5099,6898,41588,49071,9592,11597
21,1075,2806,5303,6711,45184,49498,9620,15226
21,1127,3175,5602,6884,42507,54894,9340,9448
21,1099,2814,5282,6922,42918,49523,13611,9976
21,1124,3132,5612,6746,45701,49397,9795,9741
21,1174,2865,5481,7282,43905,54245,12813,14162
21,1091,2858,5364,6883,42110,50036,9795,9544
21,1451,3127,5552,6796,45466,49623,14007,10151
20,1119,2954,5271,6638,42718,54588,9815,9861
21,1096,2820,5243,6884,41775,50188,9655,13327
20,1127,2980,5260,6625,46794,49074,11824,9660
21,1130,2926,5714,6895,41916,54061,14093,9840
21,1078,3123,5395,6921,41789,49355,9972,10072
20,1117,2683,5278,6900,46124,49085,9814,13358
20,1114,2883,5357,6773,43544,54865,9631,11756
21,1450,3083,5528,6590,41571,49581,13054,9837
21,1144,2848,5686,7002,45209,50800,9617,13362
21,1082,2914,5140,6886,43323,54348,10081,12040
21,1109,3000,5173,7284,43651,49364,9501,9806
22,1141,2865,5230,6895,45625,48479,13737,10263
21,1127,3155,5193,6958,42170,55941,12799,9974
20,1125,2755,5333,6879,42486,49474,9570,13723
21,1088,2817,5301,7164,44149,48683,10041,9873
20,1445,3200,5231,6914,45323,54114,12811,9679
20,1108,2939,5352,6691,42109,50319,10914,10146
20,1083,2817,5256,6763,42341,47914,9197,16932
20,1194,3141,5425,6678,49834,53904,9477,11056
21,1118,2758,5510,7181,43311,48181,19756,9765
20,1086,3136,5195,6909,42473,50418,11399,11195
22,1130,2789,5794,7075,45176,54982,9590,12852
21,1146,2861,5188,6765,43255,95144,9655,9974
21,1463,3127,5171,6417,42359,49810,14659,11956
22,1092,2920,5498,7512,45358,54161,9912,13880
21,1084,2779,5264,6561,41719,49024,9763,12561
21,1133,3012,5120,7271,43279,49145,9774,9850
21,1133,2937,5433,6793,46241,55298,14281,9741
21,1097,3106,5242,7180,42015,49488,12532,9810
22,1191,2895,5245,6571,42322,49274,9953,13058
21,1122,2902,5546,6692,47545,54742,11255,9571
21,1480,3051,5250,6746,41392,49725,14755,10193
21,1096,2831,5080,6862,42586,49571,9591,10191
21,1094,2891,5311,6976,45454,54926,9493,12041
21,1130,3044,5842,7465,45469,49880,9950,11316
20,1123,2869,5210,6761,42276,52177,14559,9791
21,1125,3195,5150,7104,44273,50993,9244,9908
22,1135,2873,5165,7096,44862,49166,9646,14175
22,1087,2839,5324,6419,44634,51476,9677,9883
21,1485,3209,5125,6493,42461,51372,14037,9827
20,1190,2875,5106,6937,47284,49471,9632,12902
20,1103,2862,5472,6918,42156,52332,10319,12172
21,1138,3029,5196,7536,45517,51787,9646,9610
20,1108,2851,5146,6823,45569,49513,18113,9942
21,1091,3102,5293,6708,42829,53186,11193,9829
20,1120,2877,5368,6963,41474,50650,9495,14105
21,1127,2828,5552,6828,48391,49245,9981,9783
21,1464,3183,5238,6603,42715,53094,15553,9577
21,1097,2722,5217,6983,42439,50731,9620,11279
21,1092,2814,5275,7076,45152,47945,9698,14563
21,1199,3170,5377,6607,43877,52296,9544,9988
21,1119,2861,5314,6819,42089,51768,14066,9858
20,1120,3152,5324,6866,45170,49880,9482,9702
21,1127,2927,5566,6529,42684,52715,9691,13012
21,1078,2869,5209,6731,44061,52217,9837,9610
20,1445,3160,5418,6544,45539,49312,13465,13082
21,1128,2921,5185,6692,44535,51915,9484,9907
20,1090,2789,5336,6769,42658,51191,9504,14830
20,1129,3147,5411,7052,42915,49586,11530,9434
20,1119,2899,5181,6681,46106,51948,18085,9764
21,1095,3147,5256,7115,42402,51642,9508,9464
20,1162,2854,5224,6684,43164,48936,9613,16098
21,1131,2921,5294,6859,47408,53253,10914,11035
21,1451,3090,5487,6914,43176,52032,12905,9441
21,1085,2869,5589,6951,42368,49455,9396,9819
21,1078,2880,5120,6661,45002,52844,9968,15626
22,1127,3093,5388,7177,42744,51330,10227,9622
20,1121,2839,5268,7101,42891,51729,13574,9799
21,1118,3195,5141,6903,46250,51829,9780,9704
21,1135,2828,5471,6831,42987,51156,10423,15543
21,1075,2821,5632,6835,42369,48230,9959,9874
20,1459,3247,5338,6505,46083,54990,14833,13439
20,1187,2879,5494,6828,42672,51475,11026,9710
20,1086,2812,5657,6844,41964,50195,10501,12230
21,1130,3153,5326,7067,44318,52078,12805,9695
20,1131,2847,5152,7035,42572,53140,17413,9993
21,1084,3171,5509,6723,43012,49437,9502,11297
20,1162,2902,5348,6637,42734,51679,9360,15327
20,1114,2865,5329,7195,45050,51262,10050,9604
21,1487,3149,5222,6527,41882,50607,12800,9886
21,1083,2836,5279,7023,42133,51982,9258,9836
21,1081,2832,5217,6941,44886,52054,9400,14940
20,1189,3173,5292,6969,42114,48747,9519,9932
21,1114,2855,5428,6635,41324,54104,13851,9823
21,1117,3110,5643,6722,45336,51711,9359,9756
21,1115,2890,5372,6878,42413,49398,9305,13639
20,1095,2843,5363,6744,47250,54800,11637,9839
21,1489,3092,5396,6516,137120,53834,14691,13027
21,1126,2911,5260,6650,129531,49531,9661,9786
20,1080,2802,5167,7065,130045,51951,9699,13417
21,1125,3124,5334,7028,134080,51084,12335,11686
20,1119,2928,5436,6759,114325,50887,14258,9824
22,1096,3061,5590,6860,80569,51984,9456,10154
21,1169,2881,5380,6584,90487,51493,9574,12686
21,1123,2912,5175,7093,82268,49240,9933,9690
21,1453,3097,5167,6920,78897,53831,15182,10013
21,1093,2835,5440,7123,92814,51832,9542,9655
21,1084,2847,5433,6939,80611,50257,9742,14023
21,1129,3090,5139,6802,86528,52710,9963,9986
21,1126,2879,5163,6892,135205,53798,14577,9677
21,1121,3166,5663,6983,144223,49161,11332,9803
21,1120,2845,5248,6963,139960,52184,9217,15409
21,1076,2843,5221,6621,138917,51556,9775,13018
21,1479,3160,5821,6940,86762,51821,20017,9934
21,1188,2850,5249,7084,74894,52005,10998,12613
21,1076,2814,5327,7008,81741,50721,13616,14942
20,1121,3131,5288,6827,92640,49220,9792,9686
21,1110,2851,5244,7192,84331,54437,14387,9824
21,1080,3133,5105,6601,79183,53303,10013,9560
21,1119,2903,5119,6925,87229,48652,9468,12293
21,1082,2841,5391,7015,85912,51374,9766,9884
20,1471,3169,5215,7150,55766,51992,13762,9342
21,1132,2845,5279,6668,55761,49270,9569,9556
21,1097,2820,5675,6710,44326,52383,9598,12639
21,1199,3132,5690,7024,42922,51810,14012,9492
21,1121,2824,5249,6996,50451,49126,12574,10181
21,1095,3143,5599,6677,43193,52299,9705,9841
21,1128,2893,5343,6870,46059,51586,9398,13198
21,1126,2841,5468,6941,51470,49374,10129,14679
21,1476,3117,5150,6912,44132,52680,14796,9961
21,1090,2920,5232,6717,44722,51998,9319,9761
21,1082,2767,5193,7017,45030,49033,12770,12574
20,1164,3024,5281,6893,46378,52044,10663,9626
21,1115,2955,5387,6794,42975,51706,13806,9813
21,1114,3138,5511,6734,44730,49516,9575,9612
20,1154,2876,5346,6574,49920,52525,9453,14566
21,1081,2956,5563,6570,44095,51981,9862,10296
21,1470,3076,5207,6880,43843,50241,14751,10675
22,1115,2821,5233,6573,46316,52263,13783,9902
21,1079,2803,5494,6588,47008,52649,10397,12866
20,1117,3113,5220,6652,48681,49441,10039,9803
20,1118,2830,5564,6906,50534,51817,18719,10442
22,1091,3183,5491,6928,43107,51781,9702,11190
21,1127,2823,5610,6877,42245,49286,9395,17749
20,1140,2873,5198,6467,44344,51446,10228,10217
21,1483,3212,5253,6834,42147,51506,12674,9685
22,1136,2835,5337,6490,41555,48606,13138,9762
21,1078,2778,5552,6913,45222,51704,10767,15306
20,1122,3212,5483,6952,41816,51124,9586,9559
21,1120,2796,5439,7051,42725,48805,14857,9972
21,1125,3198,5444,7062,46433,51651,11577,9656
21,1116,2959,5352,6741,42523,51695,10142,15580
21,1098,2823,5320,6524,42509,49398,10549,9957
20,1471,3079,5152,7037,42114,51876,10165,9761
22,1120,2879,5402,6666,45411,53331,9514,9698
20,1093,2835,5494,7102,42557,48902,10258,13187
21,1196,3096,5367,6609,42068,52430,11291,11102
20,1118,2923,5589,7072,46453,51309,10629,9760
21,1082,3103,5478,6796,42760,51158,10732,9790
21,1142,2958,5500,6755,47750,52217,10725,17927
21,1130,2849,5684,6770,49366,106633,11003,9377
21,1466,3162,5678,6862,42931,49675,11063,9750
20,1092,2902,5138,6679,42998,53434,14042,9714
21,1089,2796,5285,6915,49406,51605,10515,14415
21,1133,3103,5178,7104,43335,49349,10947,10002
23,1107,2932,5189,6725,42616,53883,11982,9922
21,1121,3113,5267,6489,48022,51694,11023,9482
21,1177,2878,5123,6762,44761,48869,10649,13118
21,1090,2924,5094,6752,43418,52958,10168,9985
21,1482,3063,5111,6845,51975,51411,9983,9840
20,1119,2872,5270,6519,42560,49971,10352,11286
20,1071,2872,5389,6584,41664,52960,10461,15103
21,1133,3107,5267,6598,46030,51585,9780,13086
